refund_id,payment_id,order_id,amount,reason,refunded_at,status
1181,23991,25274,32344.21,Changed mind,2025-10-27 00:00:00,Completed
1182,24005,25288,7039.32,Size issue,2025-09-23 00:00:00,Completed
1183,24010,25293,11881.8,Wrong Item,2024-01-31 00:00:00,Completed
1184,24021,25306,867.06,Defective,2025-08-28 00:00:00,Completed
1185,24022,25308,65126.77,Wrong Item,2025-11-26 00:00:00,Completed
1186,24044,25331,10001.91,Not liked,2024-05-22 00:00:00,Completed
1187,24086,25377,171146.73,Not liked,2025-12-28 00:00:00,Completed
1188,24097,25388,137176.93,Wrong Item,2024-03-14 00:00:00,Completed
1189,24101,25392,507730.63,Size issue,2025-07-01 00:00:00,Completed
1190,24114,25406,107407.6,Defective,2025-12-03 00:00:00,Completed
1191,24125,25417,162935.23,Defective,2025-04-15 00:00:00,Completed
1192,24138,25430,274710.96,Not liked,2025-07-04 00:00:00,Completed
1193,24160,25452,118340.78,Changed mind,2024-10-13 00:00:00,Completed
1194,24191,25487,16627.42,Changed mind,2024-07-19 00:00:00,Completed
1195,24201,25497,12662.96,Not liked,2024-06-15 00:00:00,Completed
1196,24208,25504,14954.14,Not liked,2026-02-27 00:00:00,Completed
1197,24211,25508,3579.88,Not liked,2024-06-15 00:00:00,Completed
1198,24233,25530,46889.81,Changed mind,2024-02-05 00:00:00,Completed
1199,24255,25555,10547.35,Wrong Item,2025-12-30 00:00:00,Completed
1200,24261,25561,32844.84,Not liked,2025-10-18 00:00:00,Completed
1201,24262,25562,445791.96,Size issue,2025-06-22 00:00:00,Completed
1202,24275,25575,160695.5,Wrong Item,2024-05-30 00:00:00,Completed
1203,24289,25589,131598.74,Size issue,2024-10-28 00:00:00,Completed
1204,24320,25621,78775.33,Wrong Item,2026-01-28 00:00:00,Completed
1205,24325,25626,50270.92,Changed mind,2024-11-17 00:00:00,Completed
1206,24341,25643,14082.96,Defective,2025-05-01 00:00:00,Completed
1207,24359,25662,70829.41,Defective,2026-03-06 00:00:00,Completed
1208,24379,25682,70935.39,Wrong Item,2025-08-04 00:00:00,Completed
1209,24385,25688,4648.71,Wrong Item,2025-01-20 00:00:00,Completed
1210,24399,25702,17588.82,Wrong Item,2026-02-18 00:00:00,Completed
1211,24420,25724,273545.26,Defective,2025-02-19 00:00:00,Completed
1212,24426,25731,19184.96,Changed mind,2024-02-28 00:00:00,Completed
1213,24447,25755,18664.9,Wrong Item,2026-01-19 00:00:00,Completed
1214,24452,25760,22245.02,Size issue,2025-10-01 00:00:00,Completed
1215,24494,25805,4083.3,Wrong Item,2024-11-16 00:00:00,Completed
1216,24551,25866,173632.09,Defective,2026-01-08 00:00:00,Completed
1217,24563,25878,1988.71,Wrong Item,2024-05-17 00:00:00,Completed
1218,24572,25887,292737.77,Defective,2024-06-09 00:00:00,Completed
1219,24577,25892,115402.85,Defective,2025-09-20 00:00:00,Completed
1220,24603,25918,5027.46,Defective,2025-07-25 00:00:00,Completed
1221,24610,25925,28192.08,Size issue,2024-05-03 00:00:00,Completed
1222,24616,25931,64896.4,Size issue,2024-08-22 00:00:00,Completed
1223,24658,25976,17086.78,Not liked,2024-06-12 00:00:00,Completed
1224,24677,25996,34196.19,Not liked,2024-12-01 00:00:00,Completed
1225,24723,26043,50039.16,Not liked,2026-01-27 00:00:00,Completed
1226,24737,26057,44356.42,Wrong Item,2024-01-23 00:00:00,Completed
1227,24794,26116,36012.67,Size issue,2024-07-18 00:00:00,Completed
1228,24809,26131,94400.44,Not liked,2024-08-29 00:00:00,Completed
1229,24812,26134,7820.76,Changed mind,2026-01-11 00:00:00,Completed
1230,24814,26136,42737.08,Not liked,2025-06-06 00:00:00,Completed
1231,24850,26172,7805.14,Not liked,2026-01-09 00:00:00,Completed
1232,24911,26238,17017.08,Not liked,2025-06-08 00:00:00,Completed
1233,24967,26296,107841.21,Defective,2024-11-28 00:00:00,Completed
1234,24974,26303,53225.52,Wrong Item,2024-04-29 00:00:00,Completed
1235,25011,26341,9200.62,Changed mind,2025-05-07 00:00:00,Completed
1236,25054,26387,353268.71,Wrong Item,2024-06-08 00:00:00,Completed
1237,25094,26430,360170.52,Size issue,2025-08-11 00:00:00,Completed
1238,25129,26466,44269.85,Not liked,2024-01-14 00:00:00,Completed
1239,25132,26469,97101.92,Not liked,2025-04-13 00:00:00,Completed
1240,25142,26479,32385.45,Changed mind,2025-11-18 00:00:00,Completed
1241,25165,26503,26555.07,Changed mind,2024-11-12 00:00:00,Completed
1242,25201,26540,131694.14,Changed mind,2024-10-23 00:00:00,Completed
1243,25233,26572,50389.12,Changed mind,2025-09-23 00:00:00,Completed
1244,25291,26633,142794.94,Changed mind,2024-12-10 00:00:00,Completed
1245,25316,26662,196135.26,Size issue,2024-05-29 00:00:00,Completed
1246,25319,26665,137529.68,Wrong Item,2024-07-11 00:00:00,Completed
1247,25336,26682,154390.58,Not liked,2024-03-27 00:00:00,Completed
1248,25338,26685,75020.76,Not liked,2026-03-07 00:00:00,Completed
1249,25350,26697,615800.6,Changed mind,2024-07-21 00:00:00,Completed
1250,25366,26713,26046.94,Not liked,2024-08-02 00:00:00,Completed
1251,25384,26732,213349.87,Wrong Item,2025-05-22 00:00:00,Completed
1252,25432,26784,555043.94,Changed mind,2024-10-15 00:00:00,Completed
1253,25451,26804,277345.55,Defective,2024-07-03 00:00:00,Completed
1254,25499,26854,35711.58,Size issue,2024-01-23 00:00:00,Completed
1255,25517,26875,332174.87,Wrong Item,2025-09-06 00:00:00,Completed
1256,25537,26896,123539.7,Size issue,2026-01-24 00:00:00,Completed
1257,25538,26897,131886.98,Size issue,2025-08-05 00:00:00,Completed
1258,25580,26943,2410.08,Not liked,2024-11-15 00:00:00,Completed
1259,25582,26945,106369.14,Wrong Item,2025-09-25 00:00:00,Completed
1260,25591,26954,37360.79,Wrong Item,2025-08-05 00:00:00,Completed
1261,25642,27011,74587.13,Size issue,2025-01-26 00:00:00,Completed
1262,25659,27029,45083.22,Size issue,2026-02-28 00:00:00,Completed
1263,25661,27031,24659.42,Size issue,2024-12-17 00:00:00,Completed
1264,25682,27052,20903.09,Not liked,2025-07-25 00:00:00,Completed
1265,25710,27080,30127.68,Changed mind,2025-03-08 00:00:00,Completed
1266,25715,27085,59879.91,Size issue,2024-08-25 00:00:00,Completed
1267,25732,27104,1127.13,Changed mind,2024-06-04 00:00:00,Completed
1268,25753,27125,44010.99,Size issue,2024-02-09 00:00:00,Completed
1269,25761,27135,55359.01,Not liked,2026-02-11 00:00:00,Completed
1270,25764,27138,30696.74,Wrong Item,2024-05-10 00:00:00,Completed
1271,25772,27146,247903.55,Size issue,2024-04-27 00:00:00,Completed
1272,25805,27180,55999.49,Changed mind,2025-02-14 00:00:00,Completed
1273,25826,27204,3093.28,Size issue,2025-11-04 00:00:00,Completed
1274,25834,27213,18027.68,Size issue,2024-09-12 00:00:00,Completed
1275,25839,27219,59276.25,Size issue,2024-04-03 00:00:00,Completed
1276,25852,27233,70966.44,Changed mind,2025-05-20 00:00:00,Completed
1277,25857,27238,30523.11,Defective,2026-01-05 00:00:00,Completed
1278,25862,27243,23040.53,Changed mind,2025-04-16 00:00:00,Completed
1279,25918,27302,40076.42,Not liked,2025-04-16 00:00:00,Completed
1280,25928,27312,18571.8,Wrong Item,2024-09-24 00:00:00,Completed
1281,25953,27338,23717.92,Defective,2025-08-09 00:00:00,Completed
1282,25982,27368,29101.03,Wrong Item,2024-07-31 00:00:00,Completed
1283,25992,27380,26802.4,Size issue,2026-02-17 00:00:00,Completed
1284,26015,27404,21939.62,Wrong Item,2025-02-09 00:00:00,Completed
1285,26041,27430,8443.56,Changed mind,2025-08-02 00:00:00,Completed
1286,26072,27466,127662.88,Changed mind,2025-07-19 00:00:00,Completed
1287,26081,27475,33497.45,Wrong Item,2024-12-10 00:00:00,Completed
1288,26104,27500,4017.03,Not liked,2024-02-06 00:00:00,Completed
1289,26116,27513,9828.27,Changed mind,2025-10-31 00:00:00,Completed
1290,26125,27522,270461.33,Changed mind,2025-05-29 00:00:00,Completed
1291,26156,27555,46029.14,Not liked,2024-09-27 00:00:00,Completed
1292,26189,27589,72237.07,Wrong Item,2025-08-01 00:00:00,Completed
1293,26215,27615,36611.93,Defective,2025-06-10 00:00:00,Completed
1294,26229,27629,838.6,Defective,2026-01-05 00:00:00,Completed
1295,26236,27636,6888.08,Defective,2024-05-18 00:00:00,Completed
1296,26268,27670,107772.49,Not liked,2025-05-14 00:00:00,Completed
1297,26285,27688,132938.22,Defective,2024-06-09 00:00:00,Completed
1298,26310,27714,56083.91,Changed mind,2025-01-29 00:00:00,Completed
1299,26325,27729,158176.76,Defective,2025-01-24 00:00:00,Completed
1300,26376,27783,39906.23,Size issue,2025-06-18 00:00:00,Completed
1301,26421,27832,283248.62,Size issue,2025-05-27 00:00:00,Completed
1302,26435,27846,204339.82,Wrong Item,2026-02-11 00:00:00,Completed
1303,26445,27856,7806.28,Not liked,2024-09-14 00:00:00,Completed
1304,26446,27857,49398.5,Wrong Item,2024-03-22 00:00:00,Completed
1305,26448,27859,136378.92,Wrong Item,2024-01-08 00:00:00,Completed
1306,26458,27869,185315.31,Size issue,2025-01-11 00:00:00,Completed
1307,26459,27870,48620.93,Defective,2024-11-18 00:00:00,Completed
1308,26460,27871,20296.35,Changed mind,2024-04-10 00:00:00,Completed
1309,26489,27900,83929.22,Changed mind,2024-02-15 00:00:00,Completed
1310,26497,27908,4969.3,Size issue,2025-06-02 00:00:00,Completed
1311,26527,27939,11057.07,Defective,2025-01-22 00:00:00,Completed
1312,26528,27940,34798.77,Defective,2026-02-07 00:00:00,Completed
1313,26531,27943,1571.54,Not liked,2025-03-31 00:00:00,Completed
1314,26533,27945,46061.87,Wrong Item,2024-12-31 00:00:00,Completed
1315,26557,27970,101525.79,Not liked,2026-01-16 00:00:00,Completed
1316,26574,27989,15249.17,Wrong Item,2024-08-17 00:00:00,Completed
1317,26586,28001,339384.33,Not liked,2024-07-12 00:00:00,Completed
1318,26590,28005,79551.42,Defective,2026-01-28 00:00:00,Completed
1319,26603,28018,3612.5,Not liked,2024-11-23 00:00:00,Completed
1320,26605,28020,188866.76,Changed mind,2024-12-31 00:00:00,Completed
1321,26608,28023,354792.85,Size issue,2025-04-03 00:00:00,Completed
1322,26622,28039,31260.67,Size issue,2024-12-23 00:00:00,Completed
1323,26628,28047,97369.44,Not liked,2024-03-16 00:00:00,Completed
1324,26661,28081,2951.13,Wrong Item,2024-10-07 00:00:00,Completed
1325,26662,28082,85264.41,Size issue,2025-02-19 00:00:00,Completed
1326,26668,28088,280446.17,Wrong Item,2026-01-10 00:00:00,Completed
1327,26684,28104,53649.0,Size issue,2025-03-22 00:00:00,Completed
1328,26694,28114,5272.14,Defective,2024-03-28 00:00:00,Completed
1329,26717,28137,85446.31,Defective,2025-07-16 00:00:00,Completed
1330,26766,28193,6320.41,Changed mind,2024-05-14 00:00:00,Completed
1331,26781,28210,35452.97,Changed mind,2024-02-11 00:00:00,Completed
1332,26787,28216,226231.01,Not liked,2024-05-31 00:00:00,Completed
1333,26819,28249,459.33,Wrong Item,2024-07-18 00:00:00,Completed
1334,26851,28283,36287.13,Size issue,2025-04-26 00:00:00,Completed
1335,26863,28295,1849.56,Changed mind,2026-01-02 00:00:00,Completed
1336,26869,28301,13647.94,Wrong Item,2024-04-02 00:00:00,Completed
1337,26873,28305,10588.12,Defective,2025-03-02 00:00:00,Completed
1338,26920,28353,13037.94,Wrong Item,2024-04-13 00:00:00,Completed
1339,26925,28358,34755.57,Size issue,2025-01-27 00:00:00,Completed
1340,26945,28379,12503.33,Wrong Item,2024-09-10 00:00:00,Completed
1341,26946,28380,2985.6,Wrong Item,2025-08-31 00:00:00,Completed
1342,26999,28439,12472.53,Defective,2025-11-04 00:00:00,Completed
1343,27028,28470,338315.53,Not liked,2025-09-18 00:00:00,Completed
1344,27037,28480,35204.57,Defective,2025-05-06 00:00:00,Completed
1345,27073,28519,24354.56,Wrong Item,2024-05-19 00:00:00,Completed
1346,27092,28538,20972.46,Changed mind,2025-10-13 00:00:00,Completed
1347,27114,28562,20047.56,Wrong Item,2025-12-05 00:00:00,Completed
1348,27121,28570,130042.25,Wrong Item,2026-02-13 00:00:00,Completed
1349,27122,28571,562437.96,Not liked,2024-09-05 00:00:00,Completed
1350,27126,28576,11980.96,Not liked,2025-04-22 00:00:00,Completed
1351,27129,28579,20508.82,Defective,2024-04-24 00:00:00,Completed
1352,27138,28589,145567.98,Defective,2025-04-13 00:00:00,Completed
1353,27139,28590,67334.61,Changed mind,2025-02-12 00:00:00,Completed
1354,27140,28591,63143.76,Size issue,2026-03-02 00:00:00,Completed
1355,27147,28598,5814.76,Defective,2025-03-05 00:00:00,Completed
1356,27177,28631,30658.02,Wrong Item,2024-11-01 00:00:00,Completed
1357,27222,28678,83755.41,Not liked,2024-11-28 00:00:00,Completed
1358,27245,28703,360870.83,Changed mind,2024-11-11 00:00:00,Completed
1359,27304,28766,142713.96,Size issue,2026-02-04 00:00:00,Completed
1360,27310,28773,40252.61,Size issue,2025-09-14 00:00:00,Completed
1361,27320,28785,158543.34,Wrong Item,2024-08-11 00:00:00,Completed
1362,27344,28811,80892.38,Size issue,2024-10-01 00:00:00,Completed
1363,27463,28939,4060.8,Size issue,2024-02-22 00:00:00,Completed
1364,27496,28973,105819.23,Wrong Item,2025-12-31 00:00:00,Completed
1365,27509,28986,171223.32,Not liked,2025-09-02 00:00:00,Completed
1366,27512,28990,110638.83,Defective,2024-06-22 00:00:00,Completed
1367,27525,29003,2854.47,Not liked,2026-01-02 00:00:00,Completed
1368,27526,29004,234854.15,Defective,2024-04-26 00:00:00,Completed
1369,27528,29006,213977.97,Wrong Item,2024-02-29 00:00:00,Completed
1370,27537,29015,22178.57,Not liked,2025-09-25 00:00:00,Completed
1371,27577,29059,63837.07,Changed mind,2024-06-01 00:00:00,Completed
1372,27603,29088,44054.72,Defective,2025-01-15 00:00:00,Completed
1373,27626,29113,93018.56,Not liked,2024-12-31 00:00:00,Completed
1374,27632,29119,15567.17,Defective,2024-12-13 00:00:00,Completed
1375,27650,29138,92047.46,Wrong Item,2024-09-12 00:00:00,Completed
1376,27653,29141,198442.78,Changed mind,2026-02-02 00:00:00,Completed
1377,27674,29162,3709.58,Wrong Item,2024-02-04 00:00:00,Completed
1378,27736,29227,214638.76,Defective,2024-06-26 00:00:00,Completed
1379,27761,29254,135650.98,Wrong Item,2024-06-13 00:00:00,Completed
1380,27765,29259,125008.69,Size issue,2024-04-15 00:00:00,Completed
1381,27766,29260,322842.04,Wrong Item,2024-09-09 00:00:00,Completed
1382,27780,29277,6677.52,Changed mind,2024-08-01 00:00:00,Completed
1383,27789,29286,17278.8,Not liked,2024-09-18 00:00:00,Completed
1384,27806,29303,66924.38,Wrong Item,2025-04-16 00:00:00,Completed
1385,27820,29317,2981.18,Defective,2024-12-07 00:00:00,Completed
1386,27833,29331,10205.48,Changed mind,2026-02-03 00:00:00,Completed
1387,27900,29402,88068.3,Changed mind,2025-04-02 00:00:00,Completed
1388,27912,29416,1959.41,Changed mind,2024-11-12 00:00:00,Completed
1389,27921,29425,201498.07,Wrong Item,2024-08-16 00:00:00,Completed
1390,27925,29432,27957.93,Defective,2024-08-23 00:00:00,Completed
1391,27928,29437,150801.31,Not liked,2025-06-28 00:00:00,Completed
1392,27954,29463,21047.26,Size issue,2025-12-20 00:00:00,Completed
1393,27988,29499,2224.78,Changed mind,2024-08-06 00:00:00,Completed
1394,28051,29565,2654.82,Changed mind,2024-11-05 00:00:00,Completed
1395,28085,29599,40875.21,Wrong Item,2025-04-11 00:00:00,Completed
1396,28117,29634,201704.21,Wrong Item,2024-06-06 00:00:00,Completed
1397,28118,29635,135325.06,Changed mind,2025-11-15 00:00:00,Completed
1398,28120,29637,232585.34,Changed mind,2025-02-07 00:00:00,Completed
1399,28135,29654,238448.01,Not liked,2025-06-22 00:00:00,Completed
1400,28199,29718,1853.88,Changed mind,2024-10-12 00:00:00,Completed
1401,28206,29725,393551.34,Changed mind,2026-01-21 00:00:00,Completed
1402,28208,29727,10370.77,Wrong Item,2025-11-25 00:00:00,Completed
1403,28221,29740,9838.61,Not liked,2024-01-28 00:00:00,Completed
1404,28233,29753,63439.55,Defective,2024-04-25 00:00:00,Completed
1405,28238,29758,57700.21,Changed mind,2025-09-16 00:00:00,Completed
1406,28259,29779,8780.48,Size issue,2026-02-03 00:00:00,Completed
1407,28292,29814,246643.26,Wrong Item,2024-07-08 00:00:00,Completed
1408,28305,29828,50608.71,Wrong Item,2025-09-01 00:00:00,Completed
1409,28327,29854,4167.67,Changed mind,2025-06-21 00:00:00,Completed
1410,28331,29858,12239.21,Not liked,2025-12-23 00:00:00,Completed
1411,28375,29905,28065.37,Size issue,2024-01-31 00:00:00,Completed
1412,28393,29923,112671.77,Size issue,2024-05-23 00:00:00,Completed
1413,28411,29942,32155.65,Wrong Item,2025-12-29 00:00:00,Completed
1414,28420,29951,24023.2,Changed mind,2024-12-01 00:00:00,Completed
1415,28442,29976,996.25,Defective,2024-10-23 00:00:00,Completed
1416,28498,30033,14442.52,Defective,2025-02-20 00:00:00,Completed
1417,28533,30071,5644.52,Changed mind,2024-09-14 00:00:00,Completed
1418,28551,30089,470.64,Defective,2024-10-05 00:00:00,Completed
1419,28552,30090,4896.12,Not liked,2026-01-27 00:00:00,Completed
1420,28565,30104,13933.22,Changed mind,2025-07-21 00:00:00,Completed
1421,28581,30120,7394.78,Defective,2025-03-05 00:00:00,Completed
1422,28608,30148,6622.71,Wrong Item,2024-08-21 00:00:00,Completed
1423,28623,30164,51006.68,Changed mind,2025-10-03 00:00:00,Completed
1424,28693,30236,185522.81,Changed mind,2024-12-08 00:00:00,Completed
1425,28742,30289,16104.73,Not liked,2025-10-17 00:00:00,Completed
1426,28743,30290,5809.95,Changed mind,2025-05-03 00:00:00,Completed
1427,28766,30313,299955.41,Not liked,2025-12-29 00:00:00,Completed
1428,28801,30348,113552.5,Not liked,2025-01-11 00:00:00,Completed
1429,28812,30359,4176.17,Defective,2025-08-31 00:00:00,Completed
1430,28813,30360,3564.73,Changed mind,2025-01-18 00:00:00,Completed
1431,28860,30410,28552.42,Not liked,2025-11-09 00:00:00,Completed
1432,28949,30505,24931.46,Wrong Item,2024-03-23 00:00:00,Completed
1433,29028,30585,26542.61,Size issue,2025-12-22 00:00:00,Completed
1434,29035,30592,43471.08,Defective,2025-11-12 00:00:00,Completed
1435,29050,30607,140039.74,Wrong Item,2025-08-04 00:00:00,Completed
1436,29077,30635,20997.38,Defective,2024-08-16 00:00:00,Completed
1437,29095,30655,258559.04,Changed mind,2024-05-15 00:00:00,Completed
1438,29105,30665,410018.11,Defective,2024-01-12 00:00:00,Completed
1439,29111,30672,120487.32,Wrong Item,2024-01-23 00:00:00,Completed
1440,29120,30681,37023.92,Defective,2026-02-13 00:00:00,Completed
1441,29126,30687,87276.68,Not liked,2025-02-25 00:00:00,Completed
1442,29129,30691,95559.46,Changed mind,2025-07-11 00:00:00,Completed
1443,29150,30713,16561.26,Wrong Item,2025-10-17 00:00:00,Completed
1444,29160,30723,2576.7,Changed mind,2025-07-01 00:00:00,Completed
1445,29166,30729,70128.71,Size issue,2024-06-06 00:00:00,Completed
1446,29170,30733,132407.47,Defective,2025-08-31 00:00:00,Completed
1447,29200,30764,38816.85,Not liked,2026-02-16 00:00:00,Completed
1448,29217,30784,123656.76,Changed mind,2025-10-06 00:00:00,Completed
1449,29258,30827,21327.89,Not liked,2025-10-02 00:00:00,Completed
1450,29266,30835,8931.66,Defective,2024-01-16 00:00:00,Completed
1451,29269,30841,96480.55,Not liked,2025-11-09 00:00:00,Completed
1452,29273,30845,545182.58,Changed mind,2025-07-18 00:00:00,Completed
1453,29287,30859,33217.33,Wrong Item,2026-02-02 00:00:00,Completed
1454,29302,30877,20651.37,Defective,2025-06-28 00:00:00,Completed
1455,29331,30908,102851.33,Size issue,2024-05-05 00:00:00,Completed
1456,29338,30916,97585.32,Defective,2024-03-09 00:00:00,Completed
1457,29387,30966,414242.76,Wrong Item,2024-02-25 00:00:00,Completed
1458,29397,30976,10461.43,Not liked,2024-11-15 00:00:00,Completed
1459,29407,30986,86338.16,Not liked,2024-11-12 00:00:00,Completed
1460,29428,31008,158942.11,Wrong Item,2025-02-22 00:00:00,Completed
1461,29468,31048,25083.33,Size issue,2025-11-03 00:00:00,Completed
1462,29478,31058,402379.81,Not liked,2024-10-04 00:00:00,Completed
1463,29493,31073,611.56,Defective,2025-04-27 00:00:00,Completed
1464,29497,31078,24773.92,Defective,2025-12-14 00:00:00,Completed
1465,29550,31135,24446.96,Not liked,2024-05-17 00:00:00,Completed
1466,29592,31178,137855.13,Wrong Item,2025-12-10 00:00:00,Completed
1467,29600,31187,136740.01,Wrong Item,2026-03-05 00:00:00,Completed
1468,29624,31211,48970.44,Wrong Item,2024-08-26 00:00:00,Completed
1469,29681,31275,117736.8,Defective,2025-12-17 00:00:00,Completed
1470,29691,31286,67665.13,Not liked,2024-07-09 00:00:00,Completed
1471,29718,31316,14459.85,Not liked,2025-06-05 00:00:00,Completed
1472,29733,31332,187767.58,Wrong Item,2024-04-26 00:00:00,Completed
1473,29746,31345,88506.9,Defective,2025-08-20 00:00:00,Completed
1474,29747,31346,107052.52,Not liked,2025-04-18 00:00:00,Completed
1475,29756,31356,15556.55,Defective,2025-05-12 00:00:00,Completed
1476,29765,31366,97071.13,Not liked,2025-04-08 00:00:00,Completed
1477,29781,31383,54424.2,Wrong Item,2025-08-18 00:00:00,Completed
1478,29808,31410,32849.08,Wrong Item,2025-10-17 00:00:00,Completed
1479,29814,31416,99020.42,Not liked,2025-12-16 00:00:00,Completed
1480,29819,31421,51837.52,Size issue,2024-11-27 00:00:00,Completed
1481,29824,31426,287033.77,Size issue,2024-02-16 00:00:00,Completed
1482,29828,31430,107319.1,Changed mind,2025-06-07 00:00:00,Completed
1483,29860,31464,26309.4,Not liked,2025-02-07 00:00:00,Completed
1484,29870,31474,164041.8,Not liked,2024-03-28 00:00:00,Completed
1485,29916,31524,962.64,Not liked,2025-04-19 00:00:00,Completed
1486,29930,31539,221922.96,Changed mind,2025-09-23 00:00:00,Completed
1487,29932,31541,27746.06,Size issue,2026-02-18 00:00:00,Completed
1488,29970,31581,142188.46,Wrong Item,2026-01-24 00:00:00,Completed
1489,29983,31594,252424.89,Changed mind,2025-05-05 00:00:00,Completed
1490,29985,31596,10694.34,Changed mind,2025-09-14 00:00:00,Completed
1491,30002,31615,1571.26,Wrong Item,2025-02-01 00:00:00,Completed
1492,30008,31622,3172.41,Wrong Item,2024-12-11 00:00:00,Completed
1493,30016,31631,67802.91,Wrong Item,2024-02-12 00:00:00,Completed
1494,30029,31644,821.9,Size issue,2025-11-12 00:00:00,Completed
1495,30037,31653,1203.66,Size issue,2025-03-19 00:00:00,Completed
1496,30089,31706,4964.98,Size issue,2025-05-08 00:00:00,Completed
1497,30091,31708,120047.96,Defective,2025-01-03 00:00:00,Completed
1498,30106,31723,26010.1,Wrong Item,2024-01-10 00:00:00,Completed
1499,30112,31729,36249.79,Wrong Item,2025-03-09 00:00:00,Completed
1500,30119,31737,262082.58,Wrong Item,2024-06-12 00:00:00,Completed
1501,30136,31754,37248.01,Not liked,2025-07-13 00:00:00,Completed
1502,30156,31776,2254.32,Changed mind,2026-01-15 00:00:00,Completed
1503,30165,31785,142868.83,Defective,2025-09-13 00:00:00,Completed
1504,30219,31840,513.86,Changed mind,2025-05-13 00:00:00,Completed
1505,30229,31850,44886.9,Changed mind,2024-04-09 00:00:00,Completed
1506,30243,31865,182480.76,Not liked,2024-12-11 00:00:00,Completed
1507,30306,31930,10517.88,Defective,2025-08-11 00:00:00,Completed
1508,30327,31952,21389.84,Size issue,2025-03-31 00:00:00,Completed
1509,30338,31964,28460.16,Changed mind,2025-10-25 00:00:00,Completed
1510,30369,31996,40503.36,Changed mind,2025-03-28 00:00:00,Completed
1511,30382,32009,11876.14,Wrong Item,2025-08-05 00:00:00,Completed
1512,30383,32010,101840.98,Wrong Item,2025-10-03 00:00:00,Completed
1513,30390,32017,30275.9,Defective,2024-11-04 00:00:00,Completed
1514,30400,32027,31016.3,Not liked,2025-08-27 00:00:00,Completed
1515,30416,32044,1090.51,Size issue,2025-10-24 00:00:00,Completed
1516,30427,32057,40379.52,Wrong Item,2025-09-17 00:00:00,Completed
1517,30444,32075,77533.34,Not liked,2026-02-13 00:00:00,Completed
1518,30454,32086,107865.3,Changed mind,2025-03-08 00:00:00,Completed
1519,30467,32099,79965.92,Not liked,2025-02-02 00:00:00,Completed
1520,30476,32109,67089.29,Not liked,2025-05-25 00:00:00,Completed
1521,30485,32118,46679.28,Size issue,2025-04-19 00:00:00,Completed
1522,30488,32121,103184.44,Not liked,2025-09-06 00:00:00,Completed
1523,30507,32142,33536.65,Size issue,2026-02-05 00:00:00,Completed
1524,30517,32152,83086.31,Size issue,2025-03-26 00:00:00,Completed
1525,30532,32167,84815.34,Changed mind,2025-11-22 00:00:00,Completed
1526,30541,32176,106919.57,Not liked,2025-10-26 00:00:00,Completed
1527,30556,32191,24182.79,Not liked,2025-01-02 00:00:00,Completed
1528,30597,32233,52567.28,Not liked,2025-01-30 00:00:00,Completed
1529,30613,32251,305.9,Changed mind,2024-02-17 00:00:00,Completed
1530,30622,32263,289702.66,Defective,2025-02-08 00:00:00,Completed
1531,30648,32289,284388.34,Defective,2026-03-01 00:00:00,Completed
1532,30657,32298,65793.13,Wrong Item,2025-09-12 00:00:00,Completed
1533,30661,32302,118322.21,Defective,2026-02-19 00:00:00,Completed
1534,30671,32312,32008.53,Not liked,2024-11-18 00:00:00,Completed
1535,30736,32379,130295.28,Size issue,2025-04-13 00:00:00,Completed
1536,30744,32387,8914.34,Changed mind,2024-08-14 00:00:00,Completed
1537,30748,32392,224835.26,Defective,2024-07-17 00:00:00,Completed
1538,30757,32404,276.43,Size issue,2025-05-10 00:00:00,Completed
1539,30776,32423,518.77,Changed mind,2025-12-30 00:00:00,Completed
1540,30799,32446,29373.67,Defective,2025-03-30 00:00:00,Completed
1541,30828,32478,18277.64,Defective,2025-07-13 00:00:00,Completed
1542,30848,32499,118277.83,Not liked,2024-12-01 00:00:00,Completed
1543,30867,32519,105941.78,Size issue,2026-01-12 00:00:00,Completed
1544,30868,32520,22125.24,Wrong Item,2025-12-20 00:00:00,Completed
1545,30886,32538,34944.28,Size issue,2025-10-28 00:00:00,Completed
1546,30894,32546,2451.51,Defective,2026-02-08 00:00:00,Completed
1547,30904,32556,898.27,Size issue,2025-05-28 00:00:00,Completed
1548,30912,32564,363021.23,Changed mind,2024-06-23 00:00:00,Completed
1549,30956,32609,1571.51,Changed mind,2025-02-07 00:00:00,Completed
1550,30962,32617,81831.2,Size issue,2025-10-21 00:00:00,Completed
1551,30983,32639,26770.11,Defective,2024-07-13 00:00:00,Completed
1552,31013,32671,214912.4,Not liked,2025-04-28 00:00:00,Completed
1553,31032,32690,46823.64,Changed mind,2024-12-15 00:00:00,Completed
1554,31063,32721,25931.84,Defective,2025-02-04 00:00:00,Completed
1555,31072,32730,56336.65,Wrong Item,2026-01-08 00:00:00,Completed
1556,31104,32764,200128.26,Size issue,2024-04-28 00:00:00,Completed
1557,31123,32783,99319.31,Changed mind,2025-07-12 00:00:00,Completed
1558,31124,32784,8566.2,Not liked,2024-07-20 00:00:00,Completed
1559,31125,32785,39276.13,Not liked,2024-01-29 00:00:00,Completed
1560,31135,32798,151925.56,Not liked,2025-04-28 00:00:00,Completed
1561,31148,32811,61451.12,Wrong Item,2024-01-25 00:00:00,Completed
1562,31191,32856,30369.19,Changed mind,2024-06-21 00:00:00,Completed
1563,31197,32862,7835.05,Defective,2026-01-01 00:00:00,Completed
